loyalty_guest_id,week_ending_date,transaction_date,first_transaction_date,days_from_first_transaction,guest_transaction_count,one_and_done,transaction_hour,time_of_day,day_of_week,message_key,transaction_date_utc,order_discount_amount,menu_item_id,menu_item_name,menu_item_description,plu,product_category_description,department_description,menu_item_status_type_description,flavor_description,flavor_long_name,flavor_short_name,line_item_quantity,line_item_amount,line_item_amount_less_vat,line_item_discount_amount,line_item_description,order_total,order_amount_x,iso_currency_alpha_code,restaurant_id,restaurant_city_name,restaurant_state_name,restaurant_country_name,restaurant_postal_code,restaurant_non_traditional_type_description,rewards_redeemed_amount,restaurant_number,business_date,promotion_id,promotion_name,promotion_description,discount_type_description,coupon_offer_plu,whole_order_dis_fos,whole_order_dis_fosd,line_item_id,is_employee_meal,is_catering_flag,cat,rn,order_amount_y,order_amount_less_vat,order_discount_total,is_pc_3_inch,is_pc_6_inch,is_add_on,is_bottled_beverage,is_cash_card,is_catering,is_chips,is_cookies,is_direct_delivery,is_footlong,is_fountain,is_hot_beverage,is_mdp_add_ons,is_mdp_bottled_drinks,is_mdp_breadsticks_wings,is_mdp_calzone_slice,is_mdp_fountain_drinks,is_mdp_misc,is_mdp_pizza,is_muffin_melt,is_other_beverage,is_other_carrier,is_other_misc,is_pizza,is_returnable_items,is_salad,is_soups
NyXwNb3R,2025-01-26,2025-01-24 10:41:43.0000000,2025-01-24 10:41:43.0000000,0,1,1,10,Morning,4,293,2025-01-24 10:41:43.0000000,8.97999954223633,34,Muffin Melt Item 34,muffin melt description,100034,muffin melt,Food,Active,Doritos Nacho,Doritos Nacho,Doritos,2,28.7399997711182,26.6100006103516,5.75,Muffin Melt Item 34,48.4799995422363,44.8899993896484,USD,8,Miami,Florida,USA,30926,Hospital,0,1008,2025-01-24,4,Employee Meal,Employee meal discount,Percent Discount,10004,8.97999954223633,5.75,1,0,0,muffin melt,1,44.8899993896484,41.560001373291,8.97999954223633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9djTrfc6,2025-03-09,2025-03-08 12:53:07.0000000,2024-12-06 20:26:49.0000000,92,4,0,12,Lunch,5,294,2025-03-08 12:53:07.0000000,0,68,Mdp Calzone/Slice Item 68,mdp calzone/slice description,100068,mdp calzone/slice,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,4.86999988555908,4.51000022888184,0,Mdp Calzone/Slice Item 68,24.8400001525879,23,USD,2,Jersey City,New Jersey,USA,39256,Mall,0,1002,2025-03-08,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,1,0,0,mdp calzone/slice,1,23,21.2999992370605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
nyADvkxt,2024-12-29,2024-12-26 14:56:35.0000000,2024-12-26 14:56:35.0000000,0,2,0,14,Lunch,3,295,2024-12-26 14:56:35.0000000,0,82,Add On Item 82,add on description,100082,add on,Food,Active,Diet Coke,Diet Coke,DietCoke,1,6.71000003814697,6.21000003814697,0,Add On Item 82,26.1900005340576,24.25,USD,18,Ann Arbor,Michigan,USA,31319,Airport,0,1018,2024-12-26,NULL,NULL,NULL,NULL,NULL,0,0,1,0,1,add on,1,24.25,22.4500007629395,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sMnTvnRO,2024-12-01,2024-11-27 11:36:12.0000000,2024-11-27 11:36:12.0000000,0,3,0,11,Lunch,2,296,2024-11-27 11:36:12.0000000,0,89,Mdp Calzone/Slice Item 89,mdp calzone/slice description,100089,mdp calzone/slice,Food,Active,Lemonade,Lemonade,Lemonade,1,7,6.48000001907349,0,Mdp Calzone/Slice Item 89,18.3899993896484,17.0300006866455,USD,7,Baltimore,Maryland,USA,68878,University,0,1007,2024-11-27,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,mdp calzone/slice,1,17.0300006866455,15.7600002288818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
fnCME3Ek,2025-08-03,2025-08-01 19:45:22.0000000,2024-09-29 13:49:00.0000000,306,2,0,19,Dinner,4,297,2025-08-01 19:45:22.0000000,0,55,Mdp Misc Item 55,mdp misc description,100055,mdp misc,Food,Active,Lemonade,Lemonade,Lemonade,1,7.51000022888184,6.94999980926514,0,Mdp Misc Item 55,38.4799995422363,35.6300010681152,USD,25,Charleston,South Carolina,USA,62581,Airport,0,1025,2025-08-01,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,mdp misc,1,35.6300010681152,32.9900016784668,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ZAP4Zkhi,2025-09-07,2025-09-03 16:58:18.0000000,2025-02-15 12:05:15.0000000,200,4,0,16,Afternoon,2,298,2025-09-03 16:58:18.0000000,0,97,Mdp Bottled Drinks Item 97,mdp bottled drinks description,100097,mdp bottled drinks,Food,Active,Multigrain,Multigrain,Multi,1,11.4200000762939,10.5699996948242,0,Mdp Bottled Drinks Item 97,32.189998626709,29.8099994659424,USD,11,San Diego,California,USA,89131,Airport,0,1011,2025-09-03,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,mdp bottled drinks,1,29.8099994659424,27.6000003814697,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
LLq60ebe,2025-04-06,2025-03-31 17:44:32.0000000,2025-03-31 17:44:32.0000000,0,1,1,17,Afternoon,0,299,2025-03-31 17:44:32.0000000,0,92,Footlong Item 92,footlong description,100092,footlong,Food,Active,SunChips Cheddar,SunChips Harvest Cheddar,SunChips,1,11.1000003814697,10.2799997329712,0,Footlong Item 92,48.2799987792969,44.7000007629395,USD,20,Columbia,Missouri,USA,19358,University,0,1020,2025-03-31,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,footlong,1,44.7000007629395,41.3899993896484,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WB36Ud9s,2024-11-10,2024-11-04 20:05:24.0000000,2024-11-04 20:05:24.0000000,0,4,0,20,Dinner,0,300,2024-11-04 20:05:24.0000000,0,64,Soups Item 64,soups description,100064,soups,Food,Active,M&M Cookie,M&M Cookie,MMCookie,1,8.9399995803833,8.27999973297119,0,Soups Item 64,18.8299999237061,17.4300003051758,USD,13,Boulder,Colorado,USA,20328,University,0,1013,2024-11-04,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,1,0,0,soups,1,17.4300003051758,16.1399993896484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
roe8miXX,2025-07-20,2025-07-20 13:40:14.0000000,2025-07-20 13:40:14.0000000,0,1,1,13,Lunch,6,301,2025-07-20 13:40:14.0000000,0,21,Wrap Item 21,wrap description,100021,wrap,Food,Active,Gluten-Free,Gluten-Free,GF,1,6.42000007629395,5.94000005722046,0,Wrap Item 21,30.7000007629395,28.4300003051758,USD,19,Rochester,Minnesota,USA,44993,Hospital,0,1019,2025-07-20,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,wrap,1,28.4300003051758,26.3099994659424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0W3iPRje,2024-11-03,2024-10-30 18:23:45.0000000,2024-10-30 18:23:45.0000000,0,3,0,18,Dinner,2,302,2024-10-30 18:23:45.0000000,6,53,Salad Item 53,salad description,100053,salad,Food,Active,Oatmeal Raisin,Oatmeal Raisin Cookie,Oatmeal,2,5.21999979019165,4.82999992370605,2,Salad Item 53,31.7099990844727,29.3600006103516,USD,4,Boston,Massachusetts,USA,13905,Traditional,0,1004,2024-10-30,6,Lunch Combo $2 off,Bundle discount,Bundle Coupon,10006,6,2,1,0,0,salad,1,29.3600006103516,27.1800003051758,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
aDNKgeIn,2025-06-29,2025-06-29 20:49:55.0000000,2024-11-11 18:45:14.0000000,230,4,0,20,Dinner,6,303,2025-06-29 20:49:55.0000000,9.80000019073486,71,Footlong Item 71,footlong description,100071,footlong,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,2,25.7999992370605,23.8899993896484,5.15999984741211,Footlong Item 71,52.9000015258789,48.9799995422363,USD,20,Columbia,Missouri,USA,19358,University,0,1020,2025-06-29,4,Employee Meal,Employee meal discount,Percent Discount,10004,9.80000019073486,5.15999984741211,1,0,0,footlong,1,48.9799995422363,45.3499984741211,9.80000019073486,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0Oj1Mqu6,2025-05-11,2025-05-10 20:54:29.0000000,2025-03-01 13:32:13.0000000,70,4,0,20,Dinner,5,304,2025-05-10 20:54:29.0000000,0,92,Footlong Item 92,footlong description,100092,footlong,Food,Active,SunChips Cheddar,SunChips Harvest Cheddar,SunChips,1,4.3899998664856,4.05999994277954,0,Footlong Item 92,21.9099998474121,20.2900009155273,USD,16,Raleigh,North Carolina,USA,20458,Walmart,0,1016,2025-05-10,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,footlong,1,20.2900009155273,18.7900009155273,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sUt1LLQF,2024-10-13,2024-10-07 17:01:17.0000000,2024-10-07 17:01:17.0000000,0,6,0,17,Afternoon,0,305,2024-10-07 17:01:17.0000000,0,110,Hot Beverage Item 110,hot beverage description,100110,hot beverage,Food,Active,Oatmeal Raisin,Oatmeal Raisin Cookie,Oatmeal,1,3.63000011444092,3.35999989509583,0,Hot Beverage Item 110,22.0900001525879,20.4500007629395,USD,9,Naperville,Illinois,USA,30379,Mall,0,1009,2024-10-07,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,hot beverage,1,20.4500007629395,18.9300003051758,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
TiHnJuQE,2024-10-27,2024-10-21 15:54:05.0000000,2024-10-21 15:54:05.0000000,0,2,0,15,Afternoon,0,306,2024-10-21 15:54:05.0000000,0,5,Steak & Cheese Footlong,Footlong steak,100005,footlong,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,6.57000017166138,6.07999992370605,0,Steak & Cheese Footlong,24.7099990844727,22.8700008392334,USD,3,Harrisburg,Pennsylvania,USA,81482,Traditional,0,1003,2024-10-21,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,footlong,1,22.8700008392334,21.1800003051758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
cTBaH7ZI,2025-04-06,2025-03-31 16:36:18.0000000,2025-03-31 16:36:18.0000000,0,2,0,16,Afternoon,0,307,2025-03-31 16:36:18.0000000,0,79,Mdp Breadsticks/Wings Item 79,mdp breadsticks/wings description,100079,mdp breadsticks/wings,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,1,6.65000009536743,6.15999984741211,0,Mdp Breadsticks/Wings Item 79,26.3299999237061,24.3799991607666,USD,18,Ann Arbor,Michigan,USA,31319,Airport,0,1018,2025-03-31,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,1,0,0,mdp breadsticks/wings,1,24.3799991607666,22.5699996948242,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
oIwO1S4a,2025-04-20,2025-04-15 12:33:12.0000000,2025-04-15 12:33:12.0000000,0,1,1,12,Lunch,1,308,2025-04-15 12:33:12.0000000,5.30999994277954,105,Muffin Melt Item 105,muffin melt description,100105,muffin melt,Food,Active,Diet Coke,Diet Coke,DietCoke,2,28.1000003814697,26.0200004577637,2,Muffin Melt Item 105,48.25,44.6699981689453,USD,8,Miami,Florida,USA,30926,Hospital,0,1008,2025-04-15,6,Lunch Combo $2 off,Bundle discount,Bundle Coupon,10006,5.30999994277954,2,1,0,0,muffin melt,1,44.6699981689453,41.3699989318848,5.30999994277954,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2JX0NNRP,2025-02-02,2025-02-02 12:17:10.0000000,2024-10-27 13:25:09.0000000,98,3,0,12,Lunch,6,309,2025-02-02 12:17:10.0000000,0,56,Mdp Fountain Drinks Item 56,mdp fountain drinks description,100056,mdp fountain drinks,Food,Active,Multigrain,Multigrain,Multi,2,13.4799995422363,12.4799995422363,0,Mdp Fountain Drinks Item 56,29.9799995422363,27.7600002288818,USD,4,Boston,Massachusetts,USA,13905,Traditional,0,1004,2025-02-02,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,1,0,0,mdp fountain drinks,1,27.7600002288818,25.7000007629395,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
PYcy4OqX,2025-02-23,2025-02-22 14:52:43.0000000,2025-02-22 14:52:43.0000000,0,2,0,14,Lunch,5,310,2025-02-22 14:52:43.0000000,0,23,Other Carrier Item 23,other carrier description,100023,other carrier,Food,Active,Lemonade,Lemonade,Lemonade,1,9.15999984741211,8.47999954223633,0,Other Carrier Item 23,27.7900009155273,25.7299995422363,USD,2,Jersey City,New Jersey,USA,39256,Mall,0,1002,2025-02-22,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,other carrier,1,25.7299995422363,23.8199996948242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
8nXiWqsu,2025-01-12,2025-01-11 14:28:54.0000000,2025-01-11 14:28:54.0000000,0,1,1,14,Lunch,5,311,2025-01-11 14:28:54.0000000,0,8,Chocolate Chip Cookie,Cookie,100008,cookies,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,1,9.85999965667725,9.13000011444092,0,Chocolate Chip Cookie,33.2900009155273,30.8299999237061,USD,17,Columbus,Ohio,USA,59823,Airport,0,1017,2025-01-11,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,1,0,0,cookies,1,30.8299999237061,28.5499992370605,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
UfGVwdgB,2025-02-09,2025-02-06 15:29:05.0000000,2024-10-05 10:29:05.0000000,124,2,0,15,Afternoon,3,312,2025-02-06 15:29:05.0000000,0,66,Fountain Item 66,fountain description,100066,fountain,Food,Active,Italian Bread,Italian Bread,Italian,1,8.82999992370605,8.18000030517578,0,Fountain Item 66,28.2999992370605,26.2000007629395,USD,11,San Diego,California,USA,89131,Airport,0,1011,2025-02-06,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,fountain,1,26.2000007629395,24.2600002288818,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
uaT3RHXV,2024-09-15,2024-09-14 20:20:24.0000000,2024-09-14 20:20:24.0000000,0,2,0,20,Dinner,5,313,2024-09-14 20:20:24.0000000,4.01999998092651,12,Pizza Slice,Cheese pizza,100012,pizza,Food,Active,Italian Bread,Italian Bread,Italian,1,9.55000019073486,8.84000015258789,0,Pizza Slice,28.9500007629395,26.8099994659424,USD,23,Fort Wayne,Indiana,USA,52504,Walmart,0,1023,2024-09-14,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,4.01999998092651,0,1,0,0,pizza,1,26.8099994659424,24.8299999237061,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JTBJahe8,2025-04-06,2025-04-06 15:07:55.0000000,2024-11-06 12:44:28.0000000,151,3,0,15,Afternoon,6,314,2025-04-06 15:07:55.0000000,0,38,Hot Beverage Item 38,hot beverage description,100038,hot beverage,Food,Active,Lemonade,Lemonade,Lemonade,1,12.5,11.5699996948242,0,Hot Beverage Item 38,30.7999992370605,28.5200004577637,USD,20,Columbia,Missouri,USA,19358,University,0,1020,2025-04-06,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,hot beverage,1,28.5200004577637,26.3999996185303,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pciKLkiO,2025-06-01,2025-06-01 10:42:44.0000000,2025-06-01 10:42:44.0000000,0,1,1,10,Morning,6,315,2025-06-01 10:42:44.0000000,0,49,Other Carrier Item 49,other carrier description,100049,other carrier,Food,Active,M&M Cookie,M&M Cookie,MMCookie,1,3.03999996185303,2.80999994277954,0,Other Carrier Item 49,23.9400005340576,22.1700000762939,USD,22,Memphis,Tennessee,USA,93886,Hospital,0,1022,2025-06-01,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,1,0,0,other carrier,1,22.1700000762939,20.5300006866455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
Gqi7w4e4,2024-09-15,2024-09-15 16:14:55.0000000,2024-09-15 16:14:55.0000000,0,2,0,16,Afternoon,6,316,2024-09-15 16:14:55.0000000,6,84,Soups Item 84,soups description,100084,soups,Food,Active,Sprite,Sprite,Sprite,1,11.7200002670288,10.8500003814697,2,Soups Item 84,31.2900009155273,28.9699993133545,USD,17,Columbus,Ohio,USA,59823,Airport,0,1017,2024-09-15,6,Lunch Combo $2 off,Bundle discount,Bundle Coupon,10006,6,2,1,0,0,soups,1,28.9699993133545,26.8199996948242,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wal3jKQz,2025-02-02,2025-02-02 14:01:28.0000000,2024-09-21 11:51:50.0000000,134,4,0,14,Lunch,6,317,2025-02-02 14:01:28.0000000,0,110,Hot Beverage Item 110,hot beverage description,100110,hot beverage,Food,Active,Oatmeal Raisin,Oatmeal Raisin Cookie,Oatmeal,1,5.65999984741211,5.23999977111816,0,Hot Beverage Item 110,34.9099998474121,32.3199996948242,USD,14,Scottsdale,Arizona,USA,91070,Walmart,0,1014,2025-02-02,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,hot beverage,1,32.3199996948242,29.9200000762939,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TLFf5GCZ,2025-08-10,2025-08-09 18:11:05.0000000,2025-03-26 13:23:58.0000000,136,2,0,18,Dinner,5,318,2025-08-09 18:11:05.0000000,0,62,Pizza Item 62,pizza description,100062,pizza,Food,Active,Sprite,Sprite,Sprite,1,12.6499996185303,11.710000038147,0,Pizza Item 62,45.5900001525879,42.2200012207031,USD,24,Louisville,Kentucky,USA,40021,Walmart,0,1024,2025-08-09,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,pizza,1,42.2200012207031,39.0900001525879,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8vaWQy2V,2025-02-16,2025-02-11 18:29:28.0000000,2025-02-10 13:51:07.0000000,1,2,0,18,Dinner,1,319,2025-02-11 18:29:28.0000000,0,94,Fountain Item 94,fountain description,100094,fountain,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,2,11.3199996948242,10.4799995422363,0,Fountain Item 94,27.5300006866455,25.4899997711182,USD,13,Boulder,Colorado,USA,20328,University,0,1013,2025-02-11,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,fountain,1,25.4899997711182,23.6100006103516,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15qV1Sfs,2025-09-07,2025-09-01 13:16:44.0000000,2025-05-22 12:59:49.0000000,102,2,0,13,Lunch,0,320,2025-09-01 13:16:44.0000000,0,70,Mdp Add-Ons Item 70,mdp add-ons description,100070,mdp add-ons,Food,Active,Oatmeal Raisin,Oatmeal Raisin Cookie,Oatmeal,1,13.1300001144409,12.1599998474121,0,Mdp Add-Ons Item 70,57.2799987792969,53.0400009155273,USD,17,Columbus,Ohio,USA,59823,Airport,0,1017,2025-09-01,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,mdp add-ons,1,53.0400009155273,49.1100006103516,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NTsRw6Ri,2025-07-20,2025-07-15 17:19:54.0000000,2025-04-30 11:41:59.0000000,76,3,0,17,Afternoon,1,321,2025-07-15 17:19:54.0000000,0,114,6 Inch Item 114,6 inch description,100114,6 inch,Food,Active,Diet Coke,Diet Coke,DietCoke,1,2.74000000953674,2.53999996185303,0,6 Inch Item 114,41.2299995422363,38.1800003051758,USD,2,Jersey City,New Jersey,USA,39256,Mall,1.78999996185303,1002,2025-07-15,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,6 inch,1,38.1800003051758,35.3600006103516,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FMIbOGKp,2024-11-17,2024-11-15 10:11:04.0000000,2024-11-15 10:11:04.0000000,0,2,0,10,Morning,4,322,2024-11-15 10:11:04.0000000,0,64,Soups Item 64,soups description,100064,soups,Food,Active,M&M Cookie,M&M Cookie,MMCookie,1,10.6999998092651,9.90999984741211,0,Soups Item 64,25.4400005340576,23.5599994659424,USD,16,Raleigh,North Carolina,USA,20458,Walmart,0,1016,2024-11-15,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,soups,1,23.5599994659424,21.8199996948242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
ECXxGLgC,2025-09-07,2025-09-01 15:18:22.0000000,2025-09-01 15:18:22.0000000,0,1,1,15,Afternoon,0,323,2025-09-01 15:18:22.0000000,0,117,Salad Item 117,salad description,100117,salad,Food,Active,Multigrain,Multigrain,Multi,2,12.1400003433228,11.2399997711182,0,Salad Item 117,29.0900001525879,26.9300003051758,USD,13,Boulder,Colorado,USA,20328,University,0,1013,2025-09-01,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,salad,1,26.9300003051758,24.9300003051758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
HrNMSiA1,2025-04-06,2025-04-02 11:48:42.0000000,2024-12-10 10:08:13.0000000,113,3,0,11,Lunch,2,324,2025-04-02 11:48:42.0000000,0,36,Footlong Item 36,footlong description,100036,footlong,Food,Active,Diet Coke,Diet Coke,DietCoke,2,16.5599994659424,15.3299999237061,0,Footlong Item 36,42.810001373291,39.6399993896484,USD,17,Columbus,Ohio,USA,59823,Airport,0,1017,2025-04-02,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,footlong,1,39.6399993896484,36.7000007629395,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fetzTUEH,2025-02-23,2025-02-21 12:25:50.0000000,2025-01-14 10:36:40.0000000,38,2,0,12,Lunch,4,325,2025-02-21 12:25:50.0000000,0,115,Other Carrier Item 115,other carrier description,100115,other carrier,Food,Active,Coke,Coca-Cola,Coke,1,3.53999996185303,3.27999997138977,0,Other Carrier Item 115,26.2299995422363,24.2900009155273,USD,3,Harrisburg,Pennsylvania,USA,81482,Traditional,0,1003,2025-02-21,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,1,0,1,other carrier,1,24.2900009155273,22.4899997711182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
oavw1O9Z,2025-06-22,2025-06-17 13:18:53.0000000,2024-10-26 17:39:33.0000000,234,3,0,13,Lunch,1,326,2025-06-17 13:18:53.0000000,3.70000004768372,97,Mdp Bottled Drinks Item 97,mdp bottled drinks description,100097,mdp bottled drinks,Food,Active,Multigrain,Multigrain,Multi,1,6.28999996185303,5.82000017166138,0,Mdp Bottled Drinks Item 97,26.6200008392334,24.6499996185303,USD,20,Columbia,Missouri,USA,19358,University,2.11999988555908,1020,2025-06-17,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,3.70000004768372,0,1,0,0,mdp bottled drinks,1,24.6499996185303,22.8199996948242,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
csmcYm4c,2025-08-03,2025-07-30 17:54:29.0000000,2025-02-09 20:01:18.0000000,171,5,0,17,Afternoon,2,327,2025-07-30 17:54:29.0000000,0,57,Wrap Item 57,wrap description,100057,wrap,Food,Active,Coke,Coca-Cola,Coke,1,13.8100004196167,12.789999961853,0,Wrap Item 57,24.7999992370605,22.9599990844727,USD,2,Jersey City,New Jersey,USA,39256,Mall,0,1002,2025-07-30,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,1,0,0,wrap,1,22.9599990844727,21.2600002288818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
63SAIcY9,2024-09-22,2024-09-20 14:01:02.0000000,2024-09-20 14:01:02.0000000,0,2,0,14,Lunch,4,328,2024-09-20 14:01:02.0000000,6,91,Fountain Item 91,fountain description,100091,fountain,Food,Active,Italian Bread,Italian Bread,Italian,1,13.1199998855591,12.1499996185303,2,Fountain Item 91,45.5099983215332,42.1399993896484,USD,16,Raleigh,North Carolina,USA,20458,Walmart,0,1016,2024-09-20,6,Lunch Combo $2 off,Bundle discount,Bundle Coupon,10006,6,2,1,0,0,fountain,1,42.1399993896484,39.0200004577637,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
LfRiuhpt,2025-07-27,2025-07-23 16:22:49.0000000,2024-11-25 10:23:52.0000000,240,2,0,16,Afternoon,2,329,2025-07-23 16:22:49.0000000,6,91,Fountain Item 91,fountain description,100091,fountain,Food,Active,Italian Bread,Italian Bread,Italian,1,11.460000038147,10.6099996566772,2,Fountain Item 91,30.8099994659424,28.5200004577637,USD,4,Boston,Massachusetts,USA,13905,Traditional,0,1004,2025-07-23,6,Lunch Combo $2 off,Bundle discount,Bundle Coupon,10006,6,2,1,0,0,fountain,1,28.5200004577637,26.3999996185303,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ZMi3qdPE,2025-05-04,2025-05-03 10:27:27.0000000,2025-05-03 10:27:27.0000000,0,1,1,10,Morning,5,330,2025-05-03 10:27:27.0000000,0,18,Cookies Item 18,cookies description,100018,cookies,Food,Active,Doritos Nacho,Doritos Nacho,Doritos,2,29.2800006866455,27.1100006103516,0,Cookies Item 18,53.6800003051758,49.7099990844727,USD,17,Columbus,Ohio,USA,59823,Airport,0,1017,2025-05-03,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,cookies,1,49.7099990844727,46.0200004577637,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
